Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
21,21.0,21.0,21.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
5,6.0,5.0,5.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
50,50.0,50.0,50.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
68,68.0,68.0,68.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
13,13.0,13.0,13.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
49,49.0,49.0,49.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
4,6.0,2.0,4.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
14,14.0,14.0,14.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
33,33.0,33.0,33.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
34,33.0,34.5,34.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
2,5.0,2.0,3.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
4,5.0,4.0,4.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
34,34.0,34.0,33.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
37,37.0,37.0,37.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
31,31.0,31.0,31.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
7,7.0,8.0,7.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
14,14.0,14.0,14.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
23,23.0,23.0,23.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
40,40.0,40.0,39.5,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
27,27.0,28.0,27.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
43,43.0,43.0,43.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[5.]]),['s']
