Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
31,32.0,31.0,31.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
67,68.0,68.0,67.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
26,26.0,27.0,26.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
61,62.0,61.0,61.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
69,69.0,69.0,69.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
43,43.0,43.0,43.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
39,39.0,39.0,39.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
41,41.0,41.0,41.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
44,44.0,44.0,44.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
61,61.0,61.0,61.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
56,57.0,56.0,56.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
48,48.0,47.0,48.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
55,55.0,54.0,55.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
43,42.0,42.0,43.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
39,38.0,40.0,39.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
25,25.0,27.0,25.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
4,5.0,4.0,4.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
5,5.0,6.0,5.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
58,58.0,58.0,58.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
25,24.0,27.0,25.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
2,2.0,3.0,2.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
37,37.0,36.0,37.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
67,67.0,67.0,67.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
57,57.0,57.0,57.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
4,4.0,4.0,4.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
10,10.0,10.0,10.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
22,22.0,22.0,22.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
64,64.0,64.0,64.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
45,44.0,45.0,45.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
29,30.0,29.0,29.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
32,32.0,32.0,32.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
37,37.0,37.0,37.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
4,4.0,4.0,4.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
39,38.0,35.0,39.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
26,26.0,26.0,26.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
40,40.0,40.0,40.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
23,23.0,23.0,23.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
5,4.0,5.0,5.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
65,65.0,65.0,65.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
18,18.0,18.0,18.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
33,33.0,33.0,33.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
70,70.0,70.0,70.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
28,28.0,30.0,28.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
6,6.0,6.0,6.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
21,21.0,21.0,21.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
9,9.0,9.0,9.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
27,27.0,27.0,27.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
8,7.0,8.0,8.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
62,62.0,63.0,62.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
14,13.0,15.0,14.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
21,21.0,21.0,21.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
47,46.0,47.0,47.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
56,57.0,56.0,56.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
27,27.0,27.0,27.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
57,57.0,57.0,57.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
19,19.0,19.0,19.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
8,8.0,7.0,8.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
28,29.0,25.0,27.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
7,6.0,7.0,7.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
67,66.0,67.0,67.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
36,36.0,36.0,36.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
10,9.0,7.0,10.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
47,47.0,47.0,47.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
15,15.0,15.0,15.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
30,30.0,30.0,30.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
13,13.0,13.0,13.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[10.]]),['s']
