Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
10,10.0,12.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
6,7.0,6.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
23,24.0,23.0,23.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
61,54.0,60.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
17,21.0,17.0,17.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
67,48.0,6.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
5,6.0,4.5,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
4,11.0,4.0,4.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
66,65.0,66.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
18,18.0,18.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
1,2.0,2.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
24,24.0,16.0,15.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
53,50.0,54.0,54.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
51,48.0,48.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
54,53.0,53.0,53.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
47,46.0,47.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
21,58.0,26.0,25.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
7,9.0,7.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
39,36.0,32.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
66,62.0,65.0,63.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
40,41.5,38.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
5,22.0,7.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
20,24.0,20.0,20.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
50,50.0,51.0,51.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
41,41.0,41.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
64,61.5,64.0,61.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
9,22.0,10.0,10.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
57,50.0,57.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
5,12.0,5.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
3,6.0,3.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
27,28.0,29.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
14,14.0,13.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
20,25.0,19.0,20.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
41,46.0,49.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
5,11.0,59.0,24.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
45,46.0,45.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
36,36.0,37.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
26,25.0,23.0,23.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
41,41.0,42.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
7,14.0,30.0,25.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
12,13.5,12.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
17,18.0,16.0,17.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
29,29.0,29.0,30.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
67,50.0,66.0,65.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
2,6.0,2.0,1.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
7,20.0,12.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
41,40.0,40.0,40.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
19,19.0,19.0,19.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
8,11.0,8.0,9.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
43,41.5,52.0,43.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
31,31.0,31.0,31.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
11,13.5,13.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
40,41.0,41.0,40.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
37,36.0,36.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
10,11.0,12.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
26,30.0,32.5,25.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
43,43.0,43.0,40.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
62,62.0,57.0,61.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
24,25.0,20.0,23.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
37,37.0,37.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
23,24.0,25.0,24.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
61,60.0,60.0,60.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
38,37.0,39.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
3,9.0,4.0,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
67,47.5,66.0,63.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
17,18.0,18.0,17.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
6,8.0,5.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
8,11.0,19.0,10.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
29,34.0,39.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
44,44.0,46.0,45.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
28,27.0,26.0,27.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
57,53.0,50.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
45,45.0,45.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
59,58.0,60.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
1,27.0,4.5,9.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
2,18.0,64.0,22.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
46,45.0,45.0,45.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
22,24.5,21.0,21.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
7,9.0,9.0,9.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
68,54.0,67.0,63.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
35,34.0,35.5,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
44,41.0,42.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
12,14.0,10.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
10,13.5,11.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
1,69.0,1.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
63,37.0,60.0,52.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
33,35.0,33.0,32.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
67,62.0,66.5,66.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
55,54.0,45.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
38,36.0,37.0,33.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
61,56.0,50.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
42,42.0,43.0,43.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
44,43.0,45.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
3,7.5,3.0,4.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
51,48.0,39.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
3,7.5,8.0,9.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
9,13.0,10.0,10.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
10,11.0,10.0,10.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
20,20.5,22.0,21.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
71,68.0,67.0,67.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
42,42.0,43.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
68,59.0,68.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
3,12.0,9.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
13,17.0,14.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
38,38.0,38.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
37,36.0,37.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
22,23.0,22.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
26,27.0,22.0,23.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
61,61.0,64.5,56.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
37,37.0,37.0,37.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
64,64.0,64.0,63.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
3,24.0,12.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
62,56.5,56.0,52.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
30,31.0,29.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
59,58.0,61.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
65,52.0,10.0,9.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
1,12.0,6.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
67,54.0,65.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
26,27.0,28.0,27.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
27,27.0,26.0,26.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
65,50.0,62.0,53.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
67,45.5,6.0,42.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
33,34.0,38.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
24,24.5,11.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
24,24.0,23.0,23.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
48,45.0,48.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
52,54.0,56.0,53.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
49,44.5,51.0,48.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
47,44.0,48.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
0,62.0,3.5,22.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
29,29.0,29.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
65,64.0,64.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
51,48.0,44.0,49.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
0,46.5,63.0,58.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
40,34.0,39.0,39.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
11,12.0,15.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
66,62.0,66.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[0.]]),['s']
