Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
45,45.0,45.0,45.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
50,51.0,50.0,50.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
68,69.0,68.0,67.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
68,69.0,65.0,65.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
45,45.0,46.0,46.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
3,3.0,3.0,3.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
4,4.0,3.0,4.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
1,1.0,1.0,1.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
16,17.0,21.0,17.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
49,49.0,48.0,49.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
56,56.0,55.0,56.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
32,32.0,34.0,34.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
34,34.0,34.0,34.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
20,19.0,20.0,20.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
8,9.0,7.0,8.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
67,68.0,68.0,67.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
26,26.0,23.0,24.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
37,37.0,37.0,37.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
30,30.0,30.0,30.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
60,59.0,58.0,59.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
41,41.0,42.0,41.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
53,49.0,53.0,53.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
57,57.0,61.0,58.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
31,31.0,31.0,30.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
57,58.0,57.0,57.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
36,36.0,37.0,37.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
65,64.0,63.0,65.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
2,2.0,2.0,2.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
50,49.0,49.0,50.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
6,6.0,5.0,7.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
1,2.0,4.0,4.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
37,37.0,37.0,37.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
22,23.0,19.0,21.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
9,10.0,22.0,11.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
52,52.0,52.0,52.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
52,52.0,53.0,52.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
70,70.0,70.0,70.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
63,63.0,63.0,63.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
23,23.0,22.0,22.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
16,16.0,16.0,16.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
33,32.0,33.0,32.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
5,6.0,6.0,5.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
40,40.0,39.0,39.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
5,6.0,6.0,5.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
20,20.0,20.0,20.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
15,16.0,13.0,15.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
33,33.0,33.0,33.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
15,15.0,15.0,15.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
20,20.0,20.0,20.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
14,14.0,14.0,14.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
44,45.0,44.0,44.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
44,44.0,45.0,45.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
50,50.0,50.0,50.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
24,24.0,23.0,23.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
54,54.0,54.0,54.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
17,17.0,17.0,17.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
69,69.0,69.0,69.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
20,20.0,19.0,20.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
12,12.0,13.0,13.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
10,10.0,11.0,11.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
63,64.0,63.0,63.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
71,70.0,71.0,71.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
45,46.0,43.0,44.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
17,17.0,17.0,17.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
56,56.0,56.0,56.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
24,24.0,24.0,24.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
65,64.0,64.0,64.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
31,31.0,32.0,32.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
43,43.0,44.0,43.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
5,5.0,6.0,6.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
32,31.0,32.0,32.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
6,6.0,7.0,7.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
66,66.0,67.0,66.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
40,40.5,40.0,40.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
1,41.0,2.0,2.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
56,55.0,54.0,56.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
38,38.0,39.0,39.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
33,33.0,33.0,33.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
54,54.0,53.0,53.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
58,58.0,57.0,58.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
9,8.0,9.0,9.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
20,20.0,20.0,20.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
27,27.0,25.0,26.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
62,61.0,46.0,61.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
9,9.0,10.0,9.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
3,3.0,2.0,5.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
3,4.0,5.0,4.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
9,9.0,12.0,11.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
30,29.0,30.0,30.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
22,22.0,22.0,22.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
49,49.0,49.0,49.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
5,5.0,5.0,5.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
13,13.0,13.0,13.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
35,36.0,35.0,34.5,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
61,61.0,61.0,60.5,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
13,13.0,12.0,13.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
50,50.0,48.0,50.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
