Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
19,19.0,19.0,19.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
57,57.0,57.0,57.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
28,27.0,28.0,28.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
45,44.0,45.0,45.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
13,13.0,13.0,13.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
6,6.0,10.0,7.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
61,62.0,61.0,61.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
35,35.0,36.0,35.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
30,30.0,29.5,30.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
30,31.0,29.0,30.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
26,27.0,26.0,26.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
21,21.0,21.0,21.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
5,5.0,5.0,5.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
12,12.0,12.0,12.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
63,63.0,63.0,63.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
22,22.0,21.0,22.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
9,8.0,9.0,9.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
50,50.0,49.0,50.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
49,48.0,52.0,49.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
70,70.0,70.0,70.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
40,41.0,40.0,40.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
18,18.0,19.0,18.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
28,28.0,26.0,28.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
21,21.0,20.0,21.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
44,44.0,44.0,44.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
57,57.0,57.0,57.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
47,47.0,47.0,47.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
67,67.0,66.0,67.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
27,27.0,27.0,27.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
44,43.0,44.0,44.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
54,53.0,54.0,54.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
19,19.0,19.0,19.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
17,17.0,17.0,17.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
46,46.0,46.0,46.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
34,34.0,34.0,34.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
48,48.0,49.0,48.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([[15.]]),['s']
