Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
46,45.0,42.0,44.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
33,32.0,27.0,32.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
24,24.0,23.0,23.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
43,43.0,45.0,44.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
34,34.0,34.0,34.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
21,22.0,21.0,21.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
61,61.0,60.0,61.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
54,54.0,62.0,55.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
65,65.0,65.0,65.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
59,58.0,59.0,59.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
11,10.0,11.0,11.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
33,31.5,30.0,32.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
14,14.0,14.0,14.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
3,5.0,6.0,6.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
67,67.0,9.5,66.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
7,7.0,8.0,8.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
23,23.0,22.0,22.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
29,30.0,35.0,30.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
30,30.0,30.0,29.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
54,54.0,54.0,54.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
69,69.0,8.0,13.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
24,24.0,24.0,24.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
55,55.0,58.0,56.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
36,36.0,36.0,36.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
48,49.0,47.0,49.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
6,6.0,7.0,7.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
58,58.0,58.0,57.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
33,33.0,33.0,33.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
36,35.0,35.0,36.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
6,6.0,6.0,6.0,"tensor([[1.]], dtype=torch.float64)",tensor([[10.]]),['s']
